,Unnamed: 0.1,Unnamed: 0,Unique ID,NTS Sheet,Latitude_NAD83,Longitude_NAD83,Old Zn,Old Cu,Old Pb,Old Ni,Old Co,Old Ag,Old Mn,Old Fe,Old As,Old Mo,Old F,LOI,Old Hg,Old U,Sample Type,NTS,Latitude (NAD 27),Longitude (NAD 27),New Ag,New Al,New As,New Au,New B,New Ba,New Be,New Bi,New Ca,New Cd,New Ce,New Co,New Cr,New Cs,New Cu,New Dy,New Er,New Eu,New Fe,New Ga,New Gd,New Ge,New Hf,New Hg,New Ho,New In,New K,New La,New Li,New Lu,New Mg,New Mn,New Mo,New Na,New Nb,New Nd,New Ni,New P,New Pb,New Pd,New Pr,New Pt,New Rb,New Re,New S,New Sb,New Sc,New Se,New Sm,New Sn,New Sr,New Ta,New Tb,New Te,New Th,New Ti,New Tl,New Tm,New U,New V,New W,New Y,New Yb,New Zn,New Zr,Imputed Old Zn,Imputed Old Cu,Imputed Old Ni,Imputed Old Co,Imputed Old Mn,Imputed Old Fe,Imputed Old F,Imputed Old Hg,Imputed Old U,Imputed New Ag,Imputed New Al,Imputed New Ba,Imputed New Be,Imputed New Ca,Imputed New Cd,Imputed New Ce,Imputed New Co,Imputed New Cr,Imputed New Cs,Imputed New Cu,Imputed New Dy,Imputed New Er,Imputed New Eu,Imputed New Fe,Imputed New Ga,Imputed New Gd,Imputed New Hg,Imputed New Ho,Imputed New K,Imputed New La,Imputed New Li,Imputed New Lu,Imputed New Mg,Imputed New Mn,Imputed New Mo,Imputed New Na,Imputed New Nb,Imputed New Nd,Imputed New Ni,Imputed New P,Imputed New Pb,Imputed New Pr,Imputed New Rb,Imputed New S,Imputed New Sc,Imputed New Se,Imputed New Sm,Imputed New Sr,Imputed New Tb,Imputed New Th,Imputed New Ti,Imputed New Tl,Imputed New Tm,Imputed New U,Imputed New V,Imputed New Y,Imputed New Yb,Imputed New Zn,Imputed New Zr,geometry,CLR(Imputed New Ag),CLR(Imputed New Al),CLR(Imputed New Ba),CLR(Imputed New Be),CLR(Imputed New Ca),CLR(Imputed New Cd),CLR(Imputed New Ce),CLR(Imputed New Co),CLR(Imputed New Cr),CLR(Imputed New Cs),CLR(Imputed New Cu),CLR(Imputed New Dy),CLR(Imputed New Er),CLR(Imputed New Eu),CLR(Imputed New Fe),CLR(Imputed New Ga),CLR(Imputed New Gd),CLR(Imputed New Hg),CLR(Imputed New Ho),CLR(Imputed New K),CLR(Imputed New La),CLR(Imputed New Li),CLR(Imputed New Lu),CLR(Imputed New Mg),CLR(Imputed New Mn),CLR(Imputed New Mo),CLR(Imputed New Na),CLR(Imputed New Nb),CLR(Imputed New Nd),CLR(Imputed New Ni),CLR(Imputed New P),CLR(Imputed New Pb),CLR(Imputed New Pr),CLR(Imputed New Rb),CLR(Imputed New S),CLR(Imputed New Sc),CLR(Imputed New Se),CLR(Imputed New Sm),CLR(Imputed New Sr),CLR(Imputed New Tb),CLR(Imputed New Th),CLR(Imputed New Ti),CLR(Imputed New Tl),CLR(Imputed New Tm),CLR(Imputed New U),CLR(Imputed New V),CLR(Imputed New Y),CLR(Imputed New Yb),CLR(Imputed New Zn),CLR(Imputed New Zr)
2441,2441,2442,023I781027,023I,54.7198405,-65.2792622,118.0,52.0,2.0,30.0,15.0,,440.0,3.7,,2.0,155.0,49.4,100.0,0.9,Routine,023I,54.71974,-65.28005,138.0,1.59,2.7,2.6,,105.6,0.2,0.04,0.31,0.58,43.1,17.2,42.7,0.42,52.64,1.49,0.76,0.69,3.41,3.0,2.36,,,157.0,0.3,,0.08,22.0,7.3,0.1,0.4,411.0,1.24,0.01,0.62,19.07,44.1,0.179,3.84,,4.98,,5.5,,0.37,0.08,2.1,1.0,3.19,,20.4,,0.31,0.08,0.4,0.033,0.08,0.12,0.8,39.0,0.1,7.81,0.6,118.4,0.7,118.0,52.0,30.0,15.0,440.0,3.7,155.0,100.0,0.9,138.0,15900.0,105.6,0.2,3100.0,0.58,43.1,17.2,42.7,0.42,52.64,1.49,0.76,0.69,34100.0,3.0,2.36,157.0,0.3,800.0,22.0,7.3,0.1,4000.0,411.0,1.24,100.0,0.62,19.07,44.1,1790.0,3.84,4.98,5.5,3700.0,2.1,1.0,3.19,20.4,0.31,0.4,330.0,0.08,0.12,0.8,39.0,7.81,0.6,118.4,0.7,POINT (-65.2792622 54.7198405),2.4632118916813472,7.210032594732466,2.1956165777963035,-4.073479705909958,5.57511559699738,-3.0087689689175297,1.2994812036338448,0.3808675903435499,1.2901571267587215,-3.3315423611805803,1.4994344935412043,-2.0652656735184896,-2.7384786391776177,-2.8351054748666895,7.9730108697957505,-1.3654295048077478,-1.6053801744383387,2.5922040118724508,-3.6680145978017933,4.22056993419207,0.6270006598824585,-0.47616744532151195,-4.766626886469903,5.83000784662617,3.5545514210203772,-2.248930413858912,2.141128392512234,-2.942077594418857,0.4840746261364703,1.322417988976943,5.025929105358943,-1.1185694268762219,-0.8586119024392957,-0.7592937012374321,5.752046305156458,-1.72210444874648,-2.4640417934758574,-1.3040208766791044,0.5514931073743132,-3.6352247749788025,-3.3803325253500125,3.3350508609846683,-4.989770437784113,-4.584305329675948,-2.687185344790067,1.199519852653789,-0.40863682962426284,-2.9748674172418483,2.310026928974048,-2.82071673741459
2442,2442,2443,023I781028,023I,54.7008548,-65.3016498,118.0,40.0,3.0,29.0,12.0,,310.0,3.9,,2.0,160.0,37.4,90.0,1.0,Routine,023I,54.70075,-65.30244,135.0,1.45,3.3,2.7,,120.9,0.2,0.06,0.24,0.51,38.9,13.1,43.1,0.55,41.41,1.56,0.8,0.6,3.58,3.2,1.89,,0.04,113.0,0.25,,0.12,20.1,8.3,0.09,0.41,312.0,1.58,0.008,0.71,16.89,43.8,0.117,5.37,,4.67,3.0,8.0,1.0,0.28,0.1,3.1,0.7,2.82,,17.5,,0.26,0.09,1.4,0.044,0.11,0.1,1.0,38.0,,7.12,0.59,131.0,1.9,118.0,40.0,29.0,12.0,310.0,3.9,160.0,90.0,1.0,135.0,14500.0,120.9,0.2,2400.0,0.51,38.9,13.1,43.1,0.55,41.41,1.56,0.8,0.6,35800.0,3.2,1.89,113.0,0.25,1200.0,20.1,8.3,0.09,4100.0,312.0,1.58,80.0,0.71,16.89,43.8,1170.0,5.37,4.67,8.0,2800.0000000000005,3.1,0.7,2.82,17.5,0.26,1.4,440.0,0.11,0.1,1.0,38.0,7.12,0.59,131.0,1.9,POINT (-65.3016498 54.7008548),2.418469551149559,7.095098701119795,2.3081585303318763,-4.096243139722971,5.296418789047166,-3.1601497805526364,1.1741890233355299,0.08580700291823505,1.2767177698208314,-3.084642228044491,1.236717170268605,-2.042119406027425,-2.7099487786030805,-2.9976308510548613,7.998897945099921,-1.32365441748319,-1.8502283982173198,2.2405825914234696,-3.873099588408761,4.603271608487221,0.5139145877761594,-0.3705497124863184,-4.894750835940743,5.831937025403528,3.2561979605206117,-2.0293803802499952,1.8952214073850109,-2.8292955362356467,0.339916503530838,1.2928285900935297,4.577953800502931,-0.8059773187680973,-0.9456461556080648,-0.40736368560903474,5.450569468874424,-1.3554031157977702,-2.843480171227603,-1.4500683423388485,0.3753956536405977,-3.83387887525548,-2.150332990667658,3.599969499623436,-4.694080140478592,-4.789390320282917,-2.4868052272888708,1.1507809324375151,-0.5238975018649863,-3.014437969371243,2.388392095912281,-1.844951341116476
2443,2443,2444,023I781031,023I,54.6804241,-65.4563641,170.0,50.0,,38.0,14.0,0.2,300.0,3.65,2.0,2.0,135.0,44.2,130.0,1.7,First Field Duplicate,023I,54.68031,-65.45715,153.0,1.3,5.7,1.1,,125.6,0.2,0.04,0.4,0.88,54.2,13.8,34.7,0.38,55.08,2.64,1.28,1.01,3.43,2.4,3.91,,0.03,174.0,0.49,,0.06,31.9,7.2,0.2,0.29,304.0,1.33,0.006,0.7,27.88,59.8,0.07,3.36,,7.76,3.0,4.6,,0.58,0.12,2.7,0.8,4.56,,24.1,,0.5,,1.2,0.03,0.09,0.19,1.5,28.0,,13.15,1.09,183.6,2.2,170.0,50.0,38.0,14.0,300.0,3.65,135.0,130.0,1.7,153.0,13000.0,125.6,0.2,4000.0,0.88,54.2,13.8,34.7,0.38,55.08,2.64,1.28,1.01,34300.0,2.4,3.91,174.0,0.49,600.0,31.9,7.2,0.2,2900.0,304.0,1.33,60.0,0.7,27.88,59.8,700.0000000000001,3.36,7.76,4.6,5800.0,2.7,0.8,4.56,24.1,0.5,1.2,300.0,0.09,0.19,1.5,28.0,13.15,1.09,183.6,2.2,POINT (-65.4563641 54.6804241),2.3942772301045743,6.836543945155812,2.196941562746237,-4.2455986037219615,5.657888948814167,-2.7639940627977464,1.356520217157739,-0.011492099124702383,0.9105789956649522,-3.603744717549567,1.3726259825725926,-1.6653817741296366,-2.3893006133563355,-2.626210360434693,7.806739941866169,-1.7606919539339616,-1.272623317290587,2.5228946079266676,-3.3495105791653264,3.760768963928285,0.8264453185029373,-0.6620796652658518,-4.2455986037219615,5.336305324686704,3.0808670101183604,-2.350981749054199,1.4581838709342392,-2.992835635226594,0.6917488946044617,1.4548449696687247,3.9149196437555434,-1.4242197173127487,-0.587178357092734,-1.1101043877928123,6.029452505246649,-1.642908918277578,-2.859304242602071,-1.1188380677615668,0.546051149208748,-3.329307871847807,-2.453839134493907,3.0676217833683395,-5.044106299939734,-4.2968918981095126,-2.2306955831796973,0.6960438188873426,-0.05973893266408779,-2.549982995046809,2.5765987868985287,-1.8477033309235913
2444,2444,2445,023I781033,023I,54.6637756,-65.5633115,116.0,32.0,4.0,22.0,10.0,,300.0,2.1,6.0,2.0,130.0,59.2,100.0,2.1,Routine,023I,54.66366,-65.56409,135.0,0.93,13.8,1.7,,92.8,0.3,0.06,0.53,0.86,31.4,11.9,27.1,0.44,36.42,1.43,0.76,0.51,2.55,2.0,2.07,,0.04,137.0,0.28,,0.06,15.8,5.5,0.1,0.27,325.0,2.69,0.005,0.51,13.98,38.3,0.077,5.47,,3.84,,4.5,1.0,0.37,0.13,1.9,1.1,2.51,,26.7,,0.26,0.05,0.8,0.017,0.09,0.1,1.9,19.0,,7.76,0.69,134.1,2.8,116.0,32.0,22.0,10.0,300.0,2.1,130.0,100.0,2.1,135.0,9300.0,92.8,0.3,5300.0,0.86,31.4,11.9,27.1,0.44,36.42,1.43,0.76,0.51,25500.0,2.0,2.07,137.0,0.28,600.0,15.8,5.5,0.1,2700.0,325.0,2.69,50.0,0.51,13.98,38.3,770.0,5.47,3.84,4.5,3700.0,1.9,1.1,2.51,26.7,0.26,0.8,170.0,0.09,0.1,1.9,19.0,7.76,0.69,134.1,2.8,POINT (-65.5633115 54.6637756),2.513848186289594,6.746343086992511,2.139020047643319,-3.5953993964747717,6.1840355073913775,-2.5422494818834194,1.0553813007653718,0.08511180796864798,0.9081071357368196,-3.212407144218666,1.2036914821506262,-2.0337521478770197,-2.665863437850596,-3.0647711454126014,7.755007138997682,-1.6982794115888904,-1.6638779848715581,2.5285543336792893,-3.664392267961723,4.0055030630673105,0.3685833478840854,-0.6866784999104105,-4.694011685142882,5.509580459843585,3.3923985901809015,-1.401885398535088,1.5205964132793102,-3.0647711454126014,0.24620114465682846,1.2540233040377644,4.254963922698893,-0.692147975714946,-1.0459542255492003,-0.8873491953725617,5.82466150648348,-1.749572705976441,-2.296116412344511,-1.4711438390051434,0.893236973257368,-3.738500240115445,-2.6145701434630455,2.744371844901426,-4.799372200800708,-4.694011685142882,-1.749572705976441,0.5530123870176047,-0.3424442579537085,-2.762490273539668,2.507159198138797,-1.3618071749676774
2445,2445,2446,023I781034,023I,54.6574446,-65.5782016,118.0,34.0,3.0,32.0,12.0,,380.0,2.55,5.0,2.0,380.0,15.2,90.0,3.4,Routine,023I,54.65733,-65.57898,127.0,1.33,7.2,1.2,,93.0,0.4,0.06,0.26,0.66,46.0,13.4,39.8,0.63,34.28,1.65,0.9,0.77,2.76,3.5,3.0,,0.16,96.0,0.35,,0.11,24.6,13.5,0.12,0.59,386.0,1.62,0.005,0.86,21.52,39.8,0.053,6.25,,5.86,,7.7,2.0,0.16,0.15,2.9,0.5,4.01,,12.7,,0.35,0.05,4.0,0.043,0.11,0.14,2.6,33.0,,8.84,0.74,127.8,8.1,118.0,34.0,32.0,12.0,380.0,2.55,380.0,90.0,3.4,127.0,13300.0,93.0,0.4,2600.0,0.66,46.0,13.4,39.8,0.63,34.28,1.65,0.9,0.77,27599.999999999996,3.5,3.0,96.0,0.35,1100.0,24.6,13.5,0.12,5900.0,386.0,1.62,50.0,0.86,21.52,39.8,530.0,6.25,5.86,7.7,1600.0,2.9,0.5,4.01,12.7,0.35,4.0,429.99999999999994,0.11,0.14,2.6,33.0,8.84,0.74,127.8,8.1,POINT (-65.5782016 54.6574446),2.23965143424686,6.890983661998114,1.928063840941525,-3.520826384085886,5.258731071797842,-3.020051096173397,1.224105744277364,-0.00928094525486536,1.0793312600786609,-3.06657111180829,0.930026441517848,-2.1037603642992417,-2.7098961678695574,-2.865900416346139,7.62103539949351,-1.351772683716363,-1.5059233635436213,1.9598125392561052,-3.654357776710409,4.3985298065747305,0.598210790726586,-0.0018459667673473275,-4.724799188411822,6.0781719776820795,3.3513017172531,-2.1221095029674384,1.307487353216415,-2.7553585419463147,0.4644470830818525,1.0793312600786609,3.6683413543344363,-0.7719541884634209,-0.8363860486228097,-0.5633153233520929,4.773223256016141,-1.5398249152193029,-3.2976828327716765,-1.2157444108932534,-0.06293365874718558,-3.654357776710409,-1.2182412910918405,3.4592495564758767,-4.811810565401452,-4.570648508584564,-1.6490242071842947,0.8919719092547492,-0.425248775562179,-2.9056407449956527,2.2459308897317034,-0.5126715905333381
2446,2446,2447,023I781037,023I,54.653557,-65.7217479,220.0,84.0,8.0,84.0,24.0,0.2,3800.0,8.1,16.0,5.0,330.0,14.2,110.0,3.7,Routine,023I,54.65344,-65.72252,479.0,1.97,21.0,2.5,,340.7,0.8,0.16,0.24,1.54,66.9,27.3,48.4,0.97,91.47,3.45,2.07,1.42,8.57,4.6,6.05,0.1,0.26,145.0,0.7,0.02,0.13,41.1,16.6,0.22,0.63,4382.0,4.61,0.007,0.52,35.34,110.6,0.204,13.04,,9.67,,10.0,2.0,0.35,0.36,5.2,1.8,6.16,,24.7,,0.7,0.05,4.9,0.038,0.37,0.27,3.1,54.0,,18.79,1.59,245.0,9.2,220.0,84.0,84.0,24.0,3800.0,8.1,330.0,110.0,3.7,479.0,19700.0,340.7,0.8,2400.0,1.54,66.9,27.3,48.4,0.97,91.47,3.45,2.07,1.42,85700.0,4.6,6.05,145.0,0.7,1300.0,41.1,16.6,0.22,6300.0,4382.0,4.61,70.0,0.52,35.34,110.6,2039.9999999999998,13.04,9.67,10.0,3500.0,5.2,1.8,6.16,24.7,0.7,4.9,380.0,0.37,0.27,3.1,54.0,18.79,1.59,245.0,9.2,POINT (-65.7217479 54.653557),2.9441531036569555,6.66082642097212,2.603454830912961,-3.4506910450681696,4.555676522582077,-2.795765077328422,0.9756514733802228,0.07933920843695419,0.6519523199686261,-3.2580067012386684,1.2884635559143132,-1.9891732627106915,-2.4999988864766824,-2.876890622140791,8.131060610831911,-1.7014911902589107,-1.4274892217112098,1.7491862486666145,-3.5842224376926923,3.942572049695668,0.48846062774822907,-0.4181447983914623,-4.741675226383736,5.5207574186256645,5.157713026401452,-1.6993196367454027,1.020947748295399,-3.8814739611606237,0.33746797313759047,1.4783725953342743,4.393157593084302,-0.6595259372554532,-0.9585191842887569,-0.9249624007599142,4.932970753723545,-1.578888868166578,-2.639760828851841,-1.4094707162085314,-0.02074425012002839,-3.5842224376926923,-1.6383122886373789,2.7126237589664717,-4.221799767097827,-4.536880813737722,-2.0961453822628595,0.7614365528103145,-0.294222680328586,-2.7638134775218197,2.273710716790767,-1.0083440096989653
2447,2447,2448,023I781040,023I,54.6992581,-65.7856751,250.0,90.0,8.0,92.0,28.0,0.2,3450.0,7.5,16.0,3.0,400.0,12.0,140.0,4.0,Routine,023I,54.69914,-65.78644,473.0,2.27,20.5,1.1,,225.7,0.9,0.17,0.21,1.53,68.7,31.3,59.0,1.02,95.91,3.32,1.89,1.33,7.76,5.5,5.17,,0.2,177.0,0.71,0.02,0.14,40.4,20.8,0.26,0.74,4066.0,3.5,0.008,0.48,35.82,114.4,0.151,13.17,,9.37,,9.7,5.0,0.14,0.33,6.1,1.3,5.95,,11.0,,0.68,0.08,5.2,0.047,0.44,0.25,3.1,59.0,,18.8,1.62,274.1,7.8,250.0,90.0,92.0,28.0,3450.0,7.5,400.0,140.0,4.0,473.0,22700.0,225.7,0.9,2100.0,1.53,68.7,31.3,59.0,1.02,95.91,3.32,1.89,1.33,77600.0,5.5,5.17,177.0,0.71,1400.0000000000002,40.4,20.8,0.26,7400.0,4066.0,3.5,80.0,0.48,35.82,114.4,1510.0,13.17,9.37,9.7,1400.0000000000002,6.1,1.3,5.95,11.0,0.68,5.2,470.0,0.44,0.25,3.1,59.0,18.8,1.62,274.1,7.8,POINT (-65.7856751 54.6992581),2.960115713915739,6.8311405288933,2.2202270092472958,-3.3043401902340204,4.450712949135321,-2.77371193917185,1.0307695246521098,0.2446384229699136,0.8785577693295255,-3.1791770472800143,1.3644305771636658,-1.999014891647797,-2.562402845504643,-2.9138007323425317,8.060343031595115,-1.4942315823377688,-1.5561069860558563,1.9771700579976352,-3.54146998352297,4.045247841027156,0.4998501103909104,-0.1640266878689216,-4.546053322542804,5.7102556046160675,5.111435319612098,-1.946216706080826,1.1830469600976876,-3.9329488496563947,0.3795267220563717,1.5407214043695034,4.120885255232776,-0.6210381588210042,-0.9614665783258632,-0.926853789066857,4.045247841027156,-1.3906909033969284,-2.9366154101087028,-1.4155884550186555,-0.8010844017778235,-3.5846421553881784,-1.5503210489888122,2.9537530201279103,-4.019960226646024,-4.585274035696084,-2.0675775630850937,0.8785577693295255,-0.2651228047402905,-2.7165535253319013,2.4145133287325464,-1.144855940880648
2448,2448,2449,023I781043,023I,54.7165853,-65.8823588,510.0,182.0,11.0,74.0,12.0,0.6,195.0,3.1,6.0,3.0,300.0,37.8,310.0,3.5,Routine,023I,54.71646,-65.88312,930.0,1.31,13.7,2.5,,33.5,0.5,0.12,0.39,3.07,65.6,13.9,34.6,0.65,192.79,4.78,2.82,1.78,2.55,2.7,6.97,,0.05,453.0,0.98,,0.09,45.1,10.3,0.35,0.38,209.0,2.31,0.007,0.54,44.43,93.1,0.064,13.85,,11.2,,6.2,5.0,1.11,0.6,2.8,1.8,7.89,,23.9,,0.88,0.06,1.0,0.018,0.09,0.38,2.7,22.0,,25.45,2.39,517.0,3.2,510.0,182.0,74.0,12.0,195.0,3.1,300.0,310.0,3.5,930.0,13100.0,33.5,0.5,3900.0,3.07,65.6,13.9,34.6,0.65,192.79,4.78,2.82,1.78,25500.0,2.7,6.97,453.0,0.98,900.0,45.1,10.3,0.35,3800.0,209.0,2.31,70.0,0.54,44.43,93.1,640.0,13.85,11.2,6.2,11100.000000000002,2.8,1.8,7.89,23.9,0.88,1.0,180.0,0.09,0.38,2.7,22.0,25.45,2.39,517.0,3.2,POINT (-65.8823588 54.7165853),3.8123845657654503,6.457567488807392,0.48874541844916963,-3.7159472009417964,5.245931811735887,-1.9011224587827453,1.1607756755681922,-0.390911180245205,0.5210536616818275,-3.453582936474305,2.238801493229526,-1.4583594738784864,-1.9860631354318288,-2.4461866560778573,7.123633710764667,-2.029548247371568,-1.0811847956094185,3.093092105101183,-3.0430027276993705,3.7795947429424595,0.7860822261267816,-0.6906561251462608,-4.072622144880529,5.219956325332626,2.31953423158296,-2.1855524958481487,1.2256952216675079,-3.638986159805668,0.7711148965659661,1.5108741639011702,3.4386681559718664,-0.3945147877485035,-0.6068862420808022,-1.1982507283308053,6.291900366918575,-1.993180603200693,-2.435013355479732,-0.9572038855240683,0.15107843855561376,-3.150633391891736,-3.022800020381851,2.1701568305083594,-5.430745629033723,-3.9903840466435567,-2.029548247371568,0.0682424329764647,0.21391572261468073,-2.151506654438432,3.225242854126578,-1.8596492105761702
2449,2449,2450,023I781046,023I,54.7092322,-65.9784972,140.0,30.0,5.0,30.0,9.0,,310.0,2.7,6.0,3.0,290.0,41.2,110.0,1.8,Routine,023I,54.70911,-65.97925,139.0,1.01,13.1,1.1,,36.2,0.5,0.09,0.42,0.69,29.4,12.0,34.5,0.55,35.06,1.2,0.69,0.43,2.5,2.8,2.0,,0.14,149.0,0.26,,0.07,14.9,10.0,0.09,0.44,339.0,2.13,0.007,0.53,12.09,43.9,0.066,7.54,,3.52,,5.2,,0.29,0.27,2.1,0.4,2.14,,30.2,,0.23,0.04,2.0,0.021,0.08,0.09,1.4,30.0,,6.29,0.55,153.1,5.6,140.0,30.0,30.0,9.0,310.0,2.7,290.0,110.0,1.8,139.0,10100.0,36.2,0.5,4200.0,0.69,29.4,12.0,34.5,0.55,35.06,1.2,0.69,0.43,25000.0,2.8,2.0,149.0,0.26,700.0000000000001,14.9,10.0,0.09,4400.0,339.0,2.13,70.0,0.53,12.09,43.9,660.0,7.54,3.52,5.2,2900.0,2.1,0.4,2.14,30.2,0.23,2.0,210.0,0.08,0.09,1.4,30.0,6.29,0.55,153.1,5.6,POINT (-65.9784972 54.7092322),2.521984605655685,6.807801375354344,1.1765697913567186,-3.1056365080349524,5.930350476796453,-2.783553008865839,0.9685053468696291,0.07241732231299336,1.128469996562307,-3.010326328230627,1.1445715520180815,-2.2301677706810525,-2.783553008865839,-3.256459397769536,7.714141776375331,-1.3828699102938486,-1.7193421469150616,2.591456978470452,-3.759562975441616,4.138591007568398,0.2888718854764065,-0.10990423448096126,-4.820434936126879,5.976870492431345,3.4135107799054434,-1.6563673477536733,1.8360059145743521,-3.0473675999109764,0.0798893371516944,1.3694249926061186,4.079750507545464,-0.3922671454551422,-1.1540283378650011,-0.7638307018876253,5.5599766884995585,-1.6705519827456297,-3.328780059349162,-1.6516834984412467,0.995352596905817,-3.8821652975339487,-1.7193421469150616,2.934618203242462,-4.938217971783263,-4.820434936126879,-2.076017090853794,0.9887080541871485,-0.5735282567626578,-3.010326328230627,2.618601975188631,-0.6897227297339035
2450,2450,2451,023I781047,023I,54.6648091,-65.9882866,380.0,126.0,4.0,40.0,12.0,0.2,220.0,5.0,15.0,6.0,115.0,57.0,150.0,2.1,Routine,023I,54.66468,-65.98904,514.0,1.72,44.8,2.5,,62.6,0.8,0.1,0.28,1.61,67.4,18.1,30.9,0.48,135.61,3.8,2.1,1.22,4.78,2.2,4.83,,0.05,179.0,0.74,,0.06,36.1,4.7,0.29,0.17,234.0,7.82,0.011,0.56,32.4,65.3,0.051,8.06,,8.69,,4.3,4.0,0.33,0.67,2.6,1.4,5.36,,34.9,,0.66,0.06,0.8,0.017,0.12,0.31,2.1,33.0,,20.11,1.96,388.1,3.2,380.0,126.0,40.0,12.0,220.0,5.0,115.0,150.0,2.1,514.0,17200.0,62.6,0.8,2800.0000000000005,1.61,67.4,18.1,30.9,0.48,135.61,3.8,2.1,1.22,47800.0,2.2,4.83,179.0,0.74,600.0,36.1,4.7,0.29,1700.0000000000002,234.0,7.82,110.0,0.56,32.4,65.3,509.99999999999994,8.06,8.69,4.3,3300.0,2.6,1.4,5.36,34.9,0.66,0.8,170.0,0.12,0.31,2.1,33.0,20.11,1.96,388.1,3.2,POINT (-65.9882866 54.6648091),3.3788942578546615,6.889335655201041,1.2734362705055493,-3.0864725589147133,5.074045688562792,-2.387094828604132,1.347316010317758,0.03258293067127664,0.5674271763031962,-3.5972981826807042,2.0464541114993504,-1.5283279408681636,-2.121391662871126,-2.6644781488553386,7.911451910879044,-2.0748716472362334,-1.2884825399360222,2.3240567982402514,-3.164434100384425,3.5336006476156427,0.7229638577383317,-1.3157664988844908,-4.101203363602121,4.5750545224438035,2.5919921077571977,-0.8066444530432838,1.8371513581919126,-3.4431475028534457,0.61482941519778,1.3156630286818818,3.3710817181178676,-0.7764154510819666,-0.701156068323203,-1.4047139849009869,5.238348739854068,-1.9078175625730671,-2.5268567709792906,-1.184365032517793,0.6891578216078779,-3.2788444515621693,-3.0864725589147133,2.272469429449758,-4.983592543800595,-4.034511989103449,-2.121391662871126,0.6331785538659767,0.13788819618405698,-2.1903845343580777,3.097934030774357,-1.7001781977948227
2451,2451,2452,023I781048,023I,54.6452017,-65.9911098,260.0,68.0,4.0,38.0,6.0,0.4,310.0,3.6,11.0,4.0,250.0,27.0,210.0,2.3,Routine,023I,54.64508,-65.99187,420.0,1.35,28.6,1.5,,31.0,0.4,0.1,0.26,1.38,39.4,9.1,34.4,0.62,74.42,2.36,1.36,0.73,3.2,2.8,3.06,,0.05,230.0,0.47,,0.07,24.1,9.9,0.19,0.36,302.0,3.3,0.008,0.52,21.74,52.5,0.107,7.04,,5.74,,5.3,2.0,0.28,0.33,2.4,1.0,3.53,,20.7,,0.43,,1.2,0.02,0.09,0.18,1.6,27.0,,13.56,1.19,271.0,2.6,260.0,68.0,38.0,6.0,310.0,3.6,250.0,210.0,2.3,420.0,13500.0,31.0,0.4,2600.0,1.38,39.4,9.1,34.4,0.62,74.42,2.36,1.36,0.73,32000.0,2.8,3.06,230.0,0.47,700.0000000000001,24.1,9.9,0.19,3600.0,302.0,3.3,80.0,0.52,21.74,52.5,1070.0,7.04,5.74,5.3,2800.0000000000005,2.4,1.0,3.53,20.7,0.43,1.2,200.0,0.09,0.18,1.6,27.0,13.56,1.19,271.0,2.6,POINT (-65.9911098 54.6452017),3.383200956152467,6.853391209301574,0.7769334493601994,-3.573344486999102,5.206212968884627,-2.3349702559558336,1.0167120611789413,-0.4487793416021426,0.8810028092544057,-3.1350895560679466,1.6526709677935296,-1.7983921360874282,-2.3495690553769863,-2.9717644999646473,7.716437426656917,-1.6274343379437888,-1.5386388391606576,2.7810255537982487,-3.41207633940298,3.894026579918458,0.5251580853716625,-0.36451899798440257,-4.3177849619465976,5.531635369319255,3.053373262249923,-1.4631312866525124,1.7249728795489347,-3.3109802225316107,0.42210012656811646,1.3037594144726312,4.318360172331005,-0.7054455849549959,-0.9095945447934718,-0.9893469345668707,5.280320941038348,-1.781585017771047,-2.657053755124947,-1.3957558841797415,0.3730799451463765,-3.501023825419476,-2.4747321983309924,2.64126361142309,-5.064999363776819,-4.371852183216873,-2.187050125879211,0.6387831108793821,-0.049929472612697284,-2.483100448001509,2.945065065754754,-1.7015423100975104
